user_id,employee_id,name,email,department_id,role,privilege_level,office_location,employment_status,created_at
901,EMP00901,Matthew Ray,sdominguez@example.org,6,Office Worker,5,East Linda,Active,2025-09-10 20:41:40.010311
902,EMP00902,Matthew Cox,gregoryvanessa@example.org,4,Remote Employee,4,Remote,Active,2025-09-21 20:41:40.010788
903,EMP00903,William Shelton,saradavis@example.com,3,Hybrid Worker,4,North David,Active,2026-06-06 20:41:40.011528
904,EMP00904,Gina Hamilton,courtneypowell@example.org,1,Office Worker,2,East Randyport,Active,2025-08-21 20:41:40.012200
905,EMP00905,Tiffany Delgado,yparsons@example.net,1,Remote Employee,5,Remote,Active,2025-10-24 20:41:40.012519
906,EMP00906,Paula Hancock,phill@example.com,6,Office Worker,5,Alexanderville,Active,2026-03-14 20:41:40.012857
907,EMP00907,John Barnett,andrewberry@example.net,6,Remote Employee,2,Remote,Active,2026-01-11 20:41:40.013175
908,EMP00908,Michael Davis,patrickcooke@example.net,1,Office Worker,2,Evansberg,Active,2025-08-29 20:41:40.013631
909,EMP00909,Arthur Stout,richardhaynes@example.com,2,Remote Employee,5,Remote,Active,2025-12-21 20:41:40.013924
910,EMP00910,Kimberly Burnett,lbrown@example.net,6,Office Worker,4,Port Karenville,Active,2025-08-29 20:41:40.014247
911,EMP00911,Kyle White,hmcbride@example.org,6,Office Worker,3,New Jamie,Active,2026-01-11 20:41:40.014564
912,EMP00912,Justin York,millerdavid@example.com,3,Remote Employee,4,Remote,Active,2025-08-02 20:41:40.014864
913,EMP00913,Joshua Henderson,wrightbrandon@example.net,6,Contractor,2,Donnamouth,Active,2025-09-11 20:41:40.015230
914,SVC00914,John Edwards,catherine83@example.net,6,Service Account,5,Lake Loribury,Active,2026-03-03 20:41:40.015545
915,SVC00915,Charles Chase,susanguzman@example.org,3,Service Account,5,Joshuachester,Active,2025-12-14 20:41:40.015902
916,EMP00916,David James,ricardomiller@example.com,5,Hybrid Worker,2,Bentleyberg,Active,2026-03-27 20:41:40.016275
917,EMP00917,Andrea Oconnor,jenniferelliott@example.net,7,Office Worker,5,South Lorraine,Active,2026-06-09 20:41:40.016627
918,EMP00918,Richard Gray,chrismartinez@example.org,6,Remote Employee,5,Remote,Active,2026-03-04 20:41:40.016911
919,SVC00919,Jennifer Murphy,coxmatthew@example.com,2,Service Account,5,Port Lauren,Active,2025-10-14 20:41:40.017261
920,EMP00920,Brent Petty,nicholasgarcia@example.org,6,Remote Employee,1,Remote,Active,2026-02-24 20:41:40.017563
921,EMP00921,Nicholas Parker,wdavis@example.net,6,Hybrid Worker,2,Andreaville,Active,2025-08-04 20:41:40.017867
922,EMP00922,Carolyn Potts,zwhite@example.net,6,Office Worker,4,Woodsberg,Active,2026-06-20 20:41:40.018196
923,EMP00923,Michael Reeves,douglasbradley@example.com,4,Hybrid Worker,2,Lake Daniellestad,Active,2026-05-22 20:41:40.018546
924,EMP00924,Danielle Franklin,wwhite@example.com,5,Hybrid Worker,1,Joshuachester,Active,2026-06-25 20:41:40.018836
925,EMP00925,Michelle Bradshaw,kevinhodge@example.com,7,Office Worker,4,Townsendland,Active,2025-11-23 20:41:40.019213
926,EMP00926,Angela Allen,martinbrian@example.net,7,Remote Employee,4,Remote,Active,2025-12-14 20:41:40.019529
927,EMP00927,Timothy Stokes,haydenroger@example.net,7,Hybrid Worker,1,South Tyler,Active,2025-10-23 20:41:40.019883
928,SVC00928,Megan Patel,sullivanchristina@example.net,4,Service Account,5,Lake Ronaldside,Active,2026-04-03 20:41:40.020248
929,EMP00929,Dana Stevenson,lawsontami@example.net,2,Contractor,1,East Charles,Active,2026-01-26 20:41:40.020595
930,EMP00930,Kayla Farley,ksimpson@example.com,6,Office Worker,3,West Robinbury,Active,2026-05-03 20:41:40.020891
931,EMP00931,Sarah Hodge,kevin44@example.org,6,Office Worker,2,Lake Crystalfurt,Active,2025-12-15 20:41:40.021163
932,EMP00932,Eric Fitzpatrick,wallspatricia@example.com,2,Remote Employee,5,Remote,Active,2026-05-09 20:41:40.021463
933,EMP00933,Aaron Stevens,michael05@example.net,8,Hybrid Worker,1,South Michael,Active,2025-11-17 20:41:40.021739
934,EMP00934,Johnathan Miller,robertgentry@example.org,7,Remote Employee,2,Remote,Active,2026-05-29 20:41:40.022028
935,EMP00935,Matthew Perez,xbrooks@example.com,6,Office Worker,2,New Lisa,Active,2026-03-20 20:41:40.022334
936,EMP00936,Jeffrey Franco,donaldburgess@example.org,5,Contractor,3,Nicoleborough,Active,2026-01-24 20:41:40.022686
937,EMP00937,Dustin Anderson,cmanning@example.org,2,Remote Employee,1,Remote,Active,2025-12-06 20:41:40.022912
938,SVC00938,Tiffany Moyer,david78@example.com,8,Service Account,5,West Karen,Active,2026-04-08 20:41:40.023182
939,EMP00939,Jennifer Barber,ganderson@example.org,6,Office Worker,1,East Maurice,Active,2025-11-19 20:41:40.023489
940,EMP00940,Michael Williams,russell90@example.com,5,Office Worker,5,Robertsfort,Active,2025-10-23 20:41:40.023781
941,EMP00941,Jeffrey Williamson,johnwang@example.com,2,Remote Employee,1,Remote,Active,2026-03-12 20:41:40.024056
942,EMP00942,Danielle Hoover MD,hayneswayne@example.org,5,Remote Employee,1,Remote,Active,2025-10-26 20:41:40.024347
943,EMP00943,Scott Fuller,jeromeanderson@example.org,5,Office Worker,4,Veronicaberg,Active,2025-10-27 20:41:40.024700
944,EMP00944,Luis Davis,jamesalicia@example.net,5,Contractor,1,East Matthew,Active,2025-08-01 20:41:40.025044
945,SVC00945,Jordan Schneider,daniel54@example.com,7,Service Account,5,Wrightton,Active,2026-03-23 20:41:40.025338
946,EMP00946,Aaron Guerrero,jason74@example.net,7,Hybrid Worker,3,South Jackfort,Active,2026-03-22 20:41:40.025622
947,EMP00947,Eric Davis,vegakaylee@example.org,1,Contractor,3,Michaelstad,Active,2025-11-12 20:41:40.025971
948,EMP00948,Leah Jacobs,debraclark@example.com,5,Contractor,2,North Davidville,Active,2026-02-08 20:41:40.026335
949,SVC00949,Warren Henson,jamesgriffin@example.org,1,Service Account,5,New Christineport,Active,2026-04-09 20:41:40.026697
950,EMP00950,Wanda Harris,bradleylee@example.net,2,Office Worker,3,Patriciaside,Active,2025-09-21 20:41:40.027042
951,EMP00951,Stephanie West,bartlettcarlos@example.com,4,Contractor,5,East Carolberg,Active,2026-05-25 20:41:40.027394
952,EMP00952,Tyler Brown,joysanders@example.net,7,Contractor,5,East Samuelhaven,Active,2025-10-25 20:41:40.027750
953,SVC00953,Richard Morales,jamie02@example.net,4,Service Account,5,New Heather,Active,2025-10-25 20:41:40.028005
954,EMP00954,Rachel Gibson,kevin34@example.net,2,Hybrid Worker,4,Andreaburgh,Active,2026-06-08 20:41:40.028282
955,SVC00955,Joseph Carter,sheriramirez@example.org,3,Service Account,5,Morganton,Active,2026-04-25 20:41:40.028746
956,EMP00956,Danielle Colon,smithmichael@example.net,3,Contractor,2,Markside,Active,2026-03-09 20:41:40.029105
957,EMP00957,Casey Villanueva,mark00@example.com,3,Remote Employee,1,Remote,Active,2025-11-21 20:41:40.029320
958,EMP00958,Vincent Thompson,medinatiffany@example.net,7,Office Worker,2,Lake Juliefurt,Active,2025-08-08 20:41:40.029686
959,EMP00959,Dawn Sims,lisawalker@example.com,5,Remote Employee,3,Remote,Active,2026-05-22 20:41:40.029975
960,EMP00960,Mark Garrison,omoore@example.net,7,Office Worker,5,Richardsonfort,Active,2025-12-04 20:41:40.030312
961,SVC00961,Christopher Lopez,jacobhenry@example.net,6,Service Account,5,Lake Julian,Active,2026-02-04 20:41:40.030659
962,SVC00962,Stephen Roth,chadjones@example.org,8,Service Account,5,Stoutfurt,Active,2026-06-19 20:41:40.031023
963,SVC00963,Joseph Acosta,morrisonnicholas@example.org,7,Service Account,5,Port Alexanderton,Active,2026-04-29 20:41:40.031366
964,EMP00964,Randy Adams,sparksalbert@example.org,3,Contractor,2,Melissaland,Active,2025-09-08 20:41:40.031727
965,SVC00965,John Hart,tochoa@example.com,2,Service Account,5,Mooreton,Active,2026-05-02 20:41:40.032035
966,SVC00966,Debra Stephens,bryancurtis@example.com,2,Service Account,5,New Oliviachester,Active,2026-01-30 20:41:40.032384
967,SVC00967,Thomas Johnson,wcruz@example.net,6,Service Account,5,Jeremiahfurt,Active,2025-11-27 20:41:40.032675
968,EMP00968,Michelle Valenzuela,hjackson@example.org,7,Hybrid Worker,4,West Michaelmouth,Active,2025-09-06 20:41:40.032981
969,SVC00969,Thomas Gillespie,munozgregory@example.net,8,Service Account,5,Carolchester,Active,2026-06-06 20:41:40.033335
970,EMP00970,Michael Turner,michael14@example.com,5,Remote Employee,4,Remote,Active,2026-04-13 20:41:40.033561
971,SVC00971,Tasha Cochran,mccormickmichelle@example.org,7,Service Account,5,West Dylan,Active,2026-06-06 20:41:40.033919
972,EMP00972,Robert Bray,wilsonronald@example.net,6,Contractor,2,Duanemouth,Active,2026-05-31 20:41:40.034277
973,EMP00973,Catherine Cruz MD,aolson@example.net,5,Contractor,3,Devonbury,Active,2026-06-15 20:41:40.034591
974,EMP00974,Joshua Ryan,opatel@example.com,5,Hybrid Worker,3,New Jenniferhaven,Active,2026-02-02 20:41:40.034898
975,EMP00975,Melissa Goodman,youngaaron@example.org,2,Contractor,2,Angelaberg,Active,2026-04-18 20:41:40.035255
976,EMP00976,Amy Bailey,kenneththomas@example.net,8,Hybrid Worker,3,Sanchezbury,Active,2026-02-08 20:41:40.035654
977,EMP00977,Chad Hayden,nicholasjohnson@example.com,2,Contractor,2,Brianville,Active,2025-11-11 20:41:40.036002
978,EMP00978,Angela Monroe,anthonydiaz@example.org,7,Remote Employee,4,Remote,Active,2025-10-04 20:41:40.036286
979,EMP00979,Adam Guerra,lhernandez@example.com,1,Hybrid Worker,5,Lake Allison,Active,2026-04-05 20:41:40.036590
980,EMP00980,Julie Sharp,sharrington@example.org,5,Office Worker,5,Danielton,Active,2025-12-01 20:41:40.036882
981,EMP00981,Amanda Potter,alexwall@example.net,1,Remote Employee,2,Remote,Active,2026-03-19 20:41:40.037158
982,EMP00982,Jordan Dawson,samantha84@example.net,1,Remote Employee,2,Remote,Active,2026-06-09 20:41:40.037362
983,EMP00983,Timothy Nelson,boydtiffany@example.org,1,Contractor,3,South Christine,Active,2026-03-16 20:41:40.037716
984,EMP00984,Clinton Reese,velasqueztaylor@example.com,6,Hybrid Worker,4,Wilcoxburgh,Active,2025-10-10 20:41:40.038083
985,EMP00985,Jacob Coleman,daniel15@example.net,2,Contractor,1,Anthonyport,Active,2026-02-22 20:41:40.038345
986,EMP00986,Brian Lewis,avilakyle@example.net,8,Hybrid Worker,5,Lake Sarah,Active,2025-11-09 20:41:40.038685
987,EMP00987,Bradley Hudson,elliottkristy@example.org,8,Remote Employee,5,Remote,Active,2025-09-16 20:41:40.038960
988,EMP00988,Brandon Parker,karen68@example.org,6,Hybrid Worker,2,Karenstad,Active,2026-02-13 20:41:40.039232
989,EMP00989,Michele Davis,gmosley@example.org,5,Office Worker,1,North Brenda,Active,2025-12-10 20:41:40.039554
990,EMP00990,Kevin Christian,evan71@example.net,3,Office Worker,5,Lake Jesseborough,Active,2026-03-08 20:41:40.039834
991,EMP00991,Martha Mack,victoriamason@example.net,4,Remote Employee,2,Remote,Active,2026-02-08 20:41:40.040118
992,EMP00992,Kelly Mack,vfloyd@example.com,1,Contractor,1,Cindychester,Active,2025-10-26 20:41:40.040412
993,EMP00993,Micheal Vega,jasonbishop@example.org,3,Remote Employee,5,Remote,Active,2026-06-21 20:41:40.040687
994,EMP00994,Latasha Gamble,ballarddouglas@example.com,5,Remote Employee,5,Remote,Active,2026-01-20 20:41:40.040967
995,EMP00995,Tracy Harrington,portershawn@example.org,7,Hybrid Worker,4,Evanview,Active,2025-12-29 20:41:40.041314
996,EMP00996,Heather Jones,escott@example.com,5,Contractor,2,Santosberg,Active,2025-10-30 20:41:40.041643
997,EMP00997,Valerie Freeman,michele66@example.net,7,Hybrid Worker,5,South Michael,Active,2026-05-04 20:41:40.041910
998,EMP00998,Tiffany Brooks,qhunter@example.net,6,Office Worker,5,New Tiffanyton,Active,2025-07-29 20:41:40.042209
999,SVC00999,Danielle Nicholson,mooredaniel@example.com,5,Service Account,5,New Reginald,Active,2026-01-24 20:41:40.042546
1000,EMP01000,James Ford,baileytaylor@example.net,8,Office Worker,1,Rodriguezburgh,Active,2026-01-04 20:41:40.042919
